14:33:52,sugang-worker2,2.85%,999.9MiB / 15.62GiB
14:33:52,biostream_api,6.32%,210.2MiB / 15.62GiB
14:33:52,biostream_mcp,0.00%,0B / 0B
14:33:52,biostream_qdrant,0.10%,149.4MiB / 15.62GiB
14:33:52,biostream_db,0.00%,36.36MiB / 15.62GiB
14:33:57,courseregistrationplatform-k6-run-09fad89f1bb0,32.85%,508MiB / 15.62GiB
14:33:57,courseregistrationplatform-backend_2-1,123.14%,96.5MiB / 15.62GiB
14:33:57,courseregistrationplatform-backend_1-1,105.20%,94.91MiB / 15.62GiB
14:33:57,courseregistrationplatform-frontend-1,0.00%,47.7MiB / 15.62GiB
14:33:57,courseregistrationplatform-worker_1-1,0.00%,27.26MiB / 15.62GiB
14:33:57,courseregistrationplatform-worker_2-1,0.00%,27.25MiB / 15.62GiB
14:33:57,courseregistrationplatform-nginx-1,14.54%,103.1MiB / 15.62GiB
14:33:57,courseregistrationplatform-ai-server-1,0.18%,108MiB / 15.62GiB
14:33:57,courseregistrationplatform-db-1,4.53%,422MiB / 15.62GiB
14:33:57,courseregistrationplatform-rabbitmq-1,0.21%,152.9MiB / 15.62GiB
14:33:57,courseregistrationplatform-redis-1,10.96%,6.453MiB / 15.62GiB
14:33:57,courseregistrationplatform-grafana-1,0.50%,51.86MiB / 15.62GiB
14:33:57,courseregistrationplatform-prometheus-1,0.08%,38.14MiB / 15.62GiB
14:33:57,sugang-control-plane,12.55%,711.9MiB / 15.62GiB
14:33:57,sugang-worker,3.66%,556.2MiB / 15.62GiB
14:33:57,sugang-worker2,4.50%,1000MiB / 15.62GiB
14:33:57,biostream_api,8.24%,210.7MiB / 15.62GiB
14:33:57,biostream_mcp,0.00%,0B / 0B
14:33:57,biostream_qdrant,2.96%,149.4MiB / 15.62GiB
14:33:57,biostream_db,0.00%,36.36MiB / 15.62GiB
14:34:02,courseregistrationplatform-k6-run-09fad89f1bb0,56.35%,536.7MiB / 15.62GiB
14:34:02,courseregistrationplatform-backend_2-1,100.55%,90.48MiB / 15.62GiB
14:34:02,courseregistrationplatform-backend_1-1,97.54%,93.1MiB / 15.62GiB
14:34:02,courseregistrationplatform-frontend-1,0.00%,47.7MiB / 15.62GiB
14:34:02,courseregistrationplatform-worker_1-1,0.00%,27.26MiB / 15.62GiB
14:34:02,courseregistrationplatform-worker_2-1,0.00%,27.25MiB / 15.62GiB
14:34:02,courseregistrationplatform-nginx-1,29.29%,80.48MiB / 15.62GiB
14:34:02,courseregistrationplatform-ai-server-1,0.22%,108MiB / 15.62GiB
14:34:02,courseregistrationplatform-db-1,0.63%,419.8MiB / 15.62GiB
14:34:02,courseregistrationplatform-rabbitmq-1,0.18%,152.9MiB / 15.62GiB
14:34:02,courseregistrationplatform-redis-1,9.11%,5.992MiB / 15.62GiB
14:34:02,courseregistrationplatform-grafana-1,0.03%,51.86MiB / 15.62GiB
14:34:02,courseregistrationplatform-prometheus-1,0.07%,38.14MiB / 15.62GiB
14:34:02,sugang-control-plane,13.91%,710.3MiB / 15.62GiB
14:34:02,sugang-worker,3.30%,554.8MiB / 15.62GiB
14:34:02,sugang-worker2,4.49%,999.9MiB / 15.62GiB
14:34:02,biostream_api,7.89%,210.5MiB / 15.62GiB
